Unit	F	f_feminin	score_feminin	f_manuel	score_manuel	f_masculin	score_masculin
喝完	1	1	0.4446	0	-0.1728	0	-0.1628
椅背	1	1	0.4446	0	-0.1728	0	-0.1628
门窗	1	1	0.4446	0	-0.1728	0	-0.1628
进出	1	1	0.4446	0	-0.1728	0	-0.1628
记	1	1	0.4446	0	-0.1728	0	-0.1628
算安下	1	1	0.4446	0	-0.1728	0	-0.1628
心来	1	1	0.4446	0	-0.1728	0	-0.1628
坚持	1	1	0.4446	0	-0.1728	0	-0.1628
端过来	1	1	0.4446	0	-0.1728	0	-0.1628
小口	1	1	0.4446	0	-0.1728	0	-0.1628
闲谈	1	1	0.4446	0	-0.1728	0	-0.1628
话头	1	1	0.4446	0	-0.1728	0	-0.1628
一转	1	1	0.4446	0	-0.1728	0	-0.1628
凑合	1	1	0.4446	0	-0.1728	0	-0.1628
不明不白	1	1	0.4446	0	-0.1728	0	-0.1628
两家	1	1	0.4446	0	-0.1728	0	-0.1628
牲口	1	1	0.4446	0	-0.1728	0	-0.1628
拖走	1	1	0.4446	0	-0.1728	0	-0.1628
大伙儿	1	1	0.4446	0	-0.1728	0	-0.1628
开门	1	1	0.4446	0	-0.1728	0	-0.1628
没人敢	1	1	0.4446	0	-0.1728	0	-0.1628
有大	1	1	0.4446	0	-0.1728	0	-0.1628
插口	1	1	0.4446	0	-0.1728	0	-0.1628
多大	1	1	0.4446	0	-0.1728	0	-0.1628
比人脚	1	1	0.4446	0	-0.1728	0	-0.1628
一倍	1	1	0.4446	0	-0.1728	0	-0.1628
不止	1	1	0.4446	0	-0.1728	0	-0.1628
深陷	1	1	0.4446	0	-0.1728	0	-0.1628
泥里	1	1	0.4446	0	-0.1728	0	-0.1628
指节	1	1	0.4446	0	-0.1728	0	-0.1628
桌沿	1	1	0.4446	0	-0.1728	0	-0.1628
半月	1	1	0.4446	0	-0.1728	0	-0.1628
有余	1	1	0.4446	0	-0.1728	0	-0.1628
三天	1	1	0.4446	0	-0.1728	0	-0.1628
第二天	1	1	0.4446	0	-0.1728	0	-0.1628
抓痕	1	1	0.4446	0	-0.1728	0	-0.1628
爪子	1	1	0.4446	0	-0.1728	0	-0.1628
划	1	1	0.4446	0	-0.1728	0	-0.1628
喝粥	1	1	0.4446	0	-0.1728	0	-0.1628
放慢	1	1	0.4446	0	-0.1728	0	-0.1628
侧耳	1	1	0.4446	0	-0.1728	0	-0.1628
挪近	1	1	0.4446	0	-0.1728	0	-0.1628
过虑	1	1	0.4446	0	-0.1728	0	-0.1628
自会护	1	1	0.4446	0	-0.1728	0	-0.1628
左近	1	1	0.4446	0	-0.1728	0	-0.1628
安全	1	1	0.4446	0	-0.1728	0	-0.1628
将信将疑	1	1	0.4446	0	-0.1728	0	-0.1628
莫名	1	1	0.4446	0	-0.1728	0	-0.1628
安慰	1	1	0.4446	0	-0.1728	0	-0.1628
被褥	1	1	0.4446	0	-0.1728	0	-0.1628
唐僧谢	1	1	0.4446	0	-0.1728	0	-0.1628
早些	1	1	0.4446	0	-0.1728	0	-0.1628
灯下	1	1	0.4446	0	-0.1728	0	-0.1628
不辍	1	1	0.4446	0	-0.1728	0	-0.1628
枕头	1	1	0.4446	0	-0.1728	0	-0.1628
横梁	1	1	0.4446	0	-0.1728	0	-0.1628
意识	1	1	0.4446	0	-0.1728	0	-0.1628
牢骚	1	1	0.4446	0	-0.1728	0	-0.1628
倒像	1	1	0.4446	0	-0.1728	0	-0.1628
没人答	1	1	0.4446	0	-0.1728	0	-0.1628
夜虫	1	1	0.4446	0	-0.1728	0	-0.1628
零零落落	1	1	0.4446	0	-0.1728	0	-0.1628
秋意	1	1	0.4446	0	-0.1728	0	-0.1628
沉睡	1	1	0.4446	0	-0.1728	0	-0.1628
开着	1	1	0.4446	0	-0.1728	0	-0.1628
捕捉	1	1	0.4446	0	-0.1728	0	-0.1628
细长	1	1	0.4446	0	-0.1728	0	-0.1628
那片	1	1	0.4446	0	-0.1728	0	-0.1628
黑黢黢	1	1	0.4446	0	-0.1728	0	-0.1628
山影	1	1	0.4446	0	-0.1728	0	-0.1628
更细	1	1	0.4446	0	-0.1728	0	-0.1628
头发丝	1	1	0.4446	0	-0.1728	0	-0.1628
绷着	1	1	0.4446	0	-0.1728	0	-0.1628
爪痕	1	1	0.4446	0	-0.1728	0	-0.1628
时分	1	1	0.4446	0	-0.1728	0	-0.1628
骤停	1	1	0.4446	0	-0.1728	0	-0.1628
连风	1	1	0.4446	0	-0.1728	0	-0.1628
屏住	1	1	0.4446	0	-0.1728	0	-0.1628
所有	1	1	0.4446	0	-0.1728	0	-0.1628
坐直	1	1	0.4446	0	-0.1728	0	-0.1628
已跃下	1	1	0.4446	0	-0.1728	0	-0.1628
很大	1	1	0.4446	0	-0.1728	0	-0.1628
四肢	1	1	0.4446	0	-0.1728	0	-0.1628
伏	1	1	0.4446	0	-0.1728	0	-0.1628
低垂	1	1	0.4446	0	-0.1728	0	-0.1628
发	1	1	0.4446	0	-0.1728	0	-0.1628
绿光	1	1	0.4446	0	-0.1728	0	-0.1628
静止不动	1	1	0.4446	0	-0.1728	0	-0.1628
野货	1	1	0.4446	0	-0.1728	0	-0.1628
扑下来	1	1	0.4446	0	-0.1728	0	-0.1628
体型	1	1	0.4446	0	-0.1728	0	-0.1628
庞大	1	1	0.4446	0	-0.1728	0	-0.1628
虎形	1	1	0.4446	0	-0.1728	0	-0.1628
毛色	1	1	0.4446	0	-0.1728	0	-0.1628
黑中	1	1	0.4446	0	-0.1728	0	-0.1628
地面	1	1	0.4446	0	-0.1728	0	-0.1628
震出	1	1	0.4446	0	-0.1728	0	-0.1628
闷响	1	1	0.4446	0	-0.1728	0	-0.1628
惊得	1	1	0.4446	0	-0.1728	0	-0.1628
扑腾	1	1	0.4446	0	-0.1728	0	-0.1628
乱叫	1	1	0.4446	0	-0.1728	0	-0.1628
睡意	1	1	0.4446	0	-0.1728	0	-0.1628
抛	1	1	0.4446	0	-0.1728	0	-0.1628
真刀真枪	1	1	0.4446	0	-0.1728	0	-0.1628
飞跃	1	1	0.4446	0	-0.1728	0	-0.1628
侧头	1	1	0.4446	0	-0.1728	0	-0.1628
透过	1	1	0.4446	0	-0.1728	0	-0.1628
两爪	1	1	0.4446	0	-0.1728	0	-0.1628
圆	1	1	0.4446	0	-0.1728	0	-0.1628
腰侧	1	1	0.4446	0	-0.1728	0	-0.1628
扭身	1	1	0.4446	0	-0.1728	0	-0.1628
截	1	1	0.4446	0	-0.1728	0	-0.1628
齐到	1	1	0.4446	0	-0.1728	0	-0.1628
腿	1	1	0.4446	0	-0.1728	0	-0.1628
妖痛	1	1	0.4446	0	-0.1728	0	-0.1628
嚎	1	1	0.4446	0	-0.1728	0	-0.1628
合围	1	1	0.4446	0	-0.1728	0	-0.1628
左冲右	1	1	0.4446	0	-0.1728	0	-0.1628
突	1	1	0.4446	0	-0.1728	0	-0.1628
不支	1	1	0.4446	0	-0.1728	0	-0.1628
轰的一声	1	1	0.4446	0	-0.1728	0	-0.1628
巨大	1	1	0.4446	0	-0.1728	0	-0.1628
黑虎	1	1	0.4446	0	-0.1728	0	-0.1628
肋间	1	1	0.4446	0	-0.1728	0	-0.1628
旧伤	1	1	0.4446	0	-0.1728	0	-0.1628
疤	1	1	0.4446	0	-0.1728	0	-0.1628
游荡	1	1	0.4446	0	-0.1728	0	-0.1628
师门	1	1	0.4446	0	-0.1728	0	-0.1628
凶性	1	1	0.4446	0	-0.1728	0	-0.1628
作祟	1	1	0.4446	0	-0.1728	0	-0.1628
畜生	1	1	0.4446	0	-0.1728	0	-0.1628
周围	1	1	0.4446	0	-0.1728	0	-0.1628
罪	1	1	0.4446	0	-0.1728	0	-0.1628
凶光渐	1	1	0.4446	0	-0.1728	0	-0.1628
呜咽	1	1	0.4446	0	-0.1728	0	-0.1628
兽	1	1	0.4446	0	-0.1728	0	-0.1628
服软	1	1	0.4446	0	-0.1728	0	-0.1628
诉说	1	1	0.4446	0	-0.1728	0	-0.1628
委屈	1	1	0.4446	0	-0.1728	0	-0.1628
板	1	1	0.4446	0	-0.1728	0	-0.1628
滚回	1	1	0.4446	0	-0.1728	0	-0.1628
深山	1	1	0.4446	0	-0.1728	0	-0.1628
下回	1	1	0.4446	0	-0.1728	0	-0.1628
客气	1	1	0.4446	0	-0.1728	0	-0.1628
消失	1	1	0.4446	0	-0.1728	0	-0.1628
留条	1	1	0.4446	0	-0.1728	0	-0.1628
回山	1	1	0.4446	0	-0.1728	0	-0.1628
畅快	1	1	0.4446	0	-0.1728	0	-0.1628
恶仗	1	1	0.4446	0	-0.1728	0	-0.1628
舒展	1	1	0.4446	0	-0.1728	0	-0.1628
发丝	1	1	0.4446	0	-0.1728	0	-0.1628
安眠	1	1	0.4446	0	-0.1728	0	-0.1628
担忧	1	1	0.4446	0	-0.1728	0	-0.1628
明说	1	1	0.4446	0	-0.1728	0	-0.1628
心疼	1	1	0.4446	0	-0.1728	0	-0.1628
鱼白	1	1	0.4446	0	-0.1728	0	-0.1628
呼出	1	1	0.4446	0	-0.1728	0	-0.1628
天快	1	1	0.4446	0	-0.1728	0	-0.1628
用过	1	1	0.4446	0	-0.1728	0	-0.1628
闹声	1	1	0.4446	0	-0.1728	0	-0.1628
惊醒	1	1	0.4446	0	-0.1728	0	-0.1628
里虎迹	1	1	0.4446	0	-0.1728	0	-0.1628
斑斑	1	1	0.4446	0	-0.1728	0	-0.1628
多月	1	1	0.4446	0	-0.1728	0	-0.1628
耸耸肩	1	1	0.4446	0	-0.1728	0	-0.1628
归怕	1	1	0.4446	0	-0.1728	0	-0.1628
要不然	1	1	0.4446	0	-0.1728	0	-0.1628
一路上	1	1	0.4446	0	-0.1728	0	-0.1628
总得	1	1	0.4446	0	-0.1728	0	-0.1628
油腔滑调	1	1	0.4446	0	-0.1728	0	-0.1628
自我调侃	1	1	0.4446	0	-0.1728	0	-0.1628
仰脸	1	1	0.4446	0	-0.1728	0	-0.1628
认认真真	1	1	0.4446	0	-0.1728	0	-0.1628
地点	1	1	0.4446	0	-0.1728	0	-0.1628
发顶	1	1	0.4446	0	-0.1728	0	-0.1628
念书	1	1	0.4446	0	-0.1728	0	-0.1628
扛	1	1	0.4446	0	-0.1728	0	-0.1628
利落	1	1	0.4446	0	-0.1728	0	-0.1628
辞别	1	1	0.4446	0	-0.1728	0	-0.1628
重上	1	1	0.4446	0	-0.1728	0	-0.1628
更凉	1	1	0.4446	0	-0.1728	0	-0.1628
草木	1	1	0.4446	0	-0.1728	0	-0.1628
枯黄	1	1	0.4446	0	-0.1728	0	-0.1628
送过来	1	1	0.4446	0	-0.1728	0	-0.1628
如黛	1	1	0.4446	0	-0.1728	0	-0.1628
天高云淡	1	1	0.4446	0	-0.1728	0	-0.1628
心胸	1	1	0.4446	0	-0.1728	0	-0.1628
一开	1	1	0.4446	0	-0.1728	0	-0.1628
晴光	1	1	0.4446	0	-0.1728	0	-0.1628
没来由	1	1	0.4446	0	-0.1728	0	-0.1628
没睡	1	1	0.4446	0	-0.1728	0	-0.1628
说谎	1	1	0.4446	0	-0.1728	0	-0.1628
醒来	1	1	0.4446	0	-0.1728	0	-0.1628
管	1	1	0.4446	0	-0.1728	0	-0.1628
挑好	1	1	0.4446	0	-0.1728	0	-0.1628
追问	1	1	0.4446	0	-0.1728	0	-0.1628
暗自	1	1	0.4446	0	-0.1728	0	-0.1628
稳当	1	1	0.4446	0	-0.1728	0	-0.1628
衣角	1	1	0.4446	0	-0.1728	0	-0.1628
掀起	1	1	0.4446	0	-0.1728	0	-0.1628
放下去	1	1	0.4446	0	-0.1728	0	-0.1628
低诵	1	1	0.4446	0	-0.1728	0	-0.1628
千遍万遍	1	1	0.4446	0	-0.1728	0	-0.1628
新鲜	1	1	0.4446	0	-0.1728	0	-0.1628
马蹄声	1	1	0.4446	0	-0.1728	0	-0.1628
风声	1	1	0.4446	0	-0.1728	0	-0.1628
聒噪	1	1	0.4446	0	-0.1728	0	-0.1628
交织	1	1	0.4446	0	-0.1728	0	-0.1628
这条	1	1	0.4446	0	-0.1728	0	-0.1628
衬得	1	1	0.4446	0	-0.1728	0	-0.1628
温暖	1	1	0.4446	0	-0.1728	0	-0.1628
还远	1	1	0.4446	0	-0.1728	0	-0.1628
结结实实	1	1	0.4446	0	-0.1728	0	-0.1628
人间	1	1	0.4446	0	-0.1728	0	-0.1628
莫动	1	1	0.4446	0	-0.1728	0	-0.1628
闭	1	1	0.4446	0	-0.1728	0	-0.1628
她俩	1	1	0.4446	0	-0.1728	0	-0.1628
贫尼想	1	1	0.4446	0	-0.1728	0	-0.1628
可见	1	1	0.4446	0	-0.1728	0	-0.1628
民风	1	1	0.4446	0	-0.1728	0	-0.1628
淳厚	1	1	0.4446	0	-0.1728	0	-0.1628
办斋	1	1	0.4446	0	-0.1728	0	-0.1628
叽叽喳喳	1	1	0.4446	0	-0.1728	0	-0.1628
听来	1	1	0.4446	0	-0.1728	0	-0.1628
不自在	1	1	0.4446	0	-0.1728	0	-0.1628
那石桌	1	1	0.4446	0	-0.1728	0	-0.1628
粗石	1	1	0.4446	0	-0.1728	0	-0.1628
未经	1	1	0.4446	0	-0.1728	0	-0.1628
雕凿	1	1	0.4446	0	-0.1728	0	-0.1628
表面	1	1	0.4446	0	-0.1728	0	-0.1628
苔藓	1	1	0.4446	0	-0.1728	0	-0.1628
触手	1	1	0.4446	0	-0.1728	0	-0.1628
生凉	1	1	0.4446	0	-0.1728	0	-0.1628
无遮挡	1	1	0.4446	0	-0.1728	0	-0.1628
某处	1	1	0.4446	0	-0.1728	0	-0.1628
涌进来	1	1	0.4446	0	-0.1728	0	-0.1628
来处	1	1	0.4446	0	-0.1728	0	-0.1628
阴湿	1	1	0.4446	0	-0.1728	0	-0.1628
深井	1	1	0.4446	0	-0.1728	0	-0.1628
底下	1	1	0.4446	0	-0.1728	0	-0.1628
漫	1	1	0.4446	0	-0.1728	0	-0.1628
拢	1	1	0.4446	0	-0.1728	0	-0.1628
进袖	1	1	0.4446	0	-0.1728	0	-0.1628
那丝	1	1	0.4446	0	-0.1728	0	-0.1628
越来越重	1	1	0.4446	0	-0.1728	0	-0.1628
时才	1	1	0.4446	0	-0.1728	0	-0.1628
惊惶	1	1	0.4446	0	-0.1728	0	-0.1628
细微	1	1	0.4446	0	-0.1728	0	-0.1628
如芒刺背	1	1	0.4446	0	-0.1728	0	-0.1628
股躁	1	1	0.4446	0	-0.1728	0	-0.1628
粗陶碗	1	1	0.4446	0	-0.1728	0	-0.1628
上头	1	1	0.4446	0	-0.1728	0	-0.1628
浮着	1	1	0.4446	0	-0.1728	0	-0.1628
几粒	1	1	0.4446	0	-0.1728	0	-0.1628
卖相	1	1	0.4446	0	-0.1728	0	-0.1628
看不出	1	1	0.4446	0	-0.1728	0	-0.1628
迟迟	1	1	0.4446	0	-0.1728	0	-0.1628
动筷	1	1	0.4446	0	-0.1728	0	-0.1628
退下去	1	1	0.4446	0	-0.1728	0	-0.1628
回响	1	1	0.4446	0	-0.1728	0	-0.1628
空洞	1	1	0.4446	0	-0.1728	0	-0.1628
某个	1	1	0.4446	0	-0.1728	0	-0.1628
空腔	1	1	0.4446	0	-0.1728	0	-0.1628
热络	1	1	0.4446	0	-0.1728	0	-0.1628
室内	1	1	0.4446	0	-0.1728	0	-0.1628
游离	1	1	0.4446	0	-0.1728	0	-0.1628
戏台	1	1	0.4446	0	-0.1728	0	-0.1628
年纪	1	1	0.4446	0	-0.1728	0	-0.1628
稍长	1	1	0.4446	0	-0.1728	0	-0.1628
瞥一眼	1	1	0.4446	0	-0.1728	0	-0.1628
贫尼	1	1	0.4446	0	-0.1728	0	-0.1628
喧嚣	1	1	0.4446	0	-0.1728	0	-0.1628
沉重	1	1	0.4446	0	-0.1728	0	-0.1628
兴奋	1	1	0.4446	0	-0.1728	0	-0.1628
七八个	1	1	0.4446	0	-0.1728	0	-0.1628
高大	1	1	0.4446	0	-0.1728	0	-0.1628
孔武有力	1	1	0.4446	0	-0.1728	0	-0.1628
凶悍	1	1	0.4446	0	-0.1728	0	-0.1628
腾地	1	1	0.4446	0	-0.1728	0	-0.1628
大用处	1	1	0.4446	0	-0.1728	0	-0.1628
虽乱	1	1	0.4446	0	-0.1728	0	-0.1628
嗓音	1	1	0.4446	0	-0.1728	0	-0.1628
尽力	1	1	0.4446	0	-0.1728	0	-0.1628
贫尼乃	1	1	0.4446	0	-0.1728	0	-0.1628
招手	1	1	0.4446	0	-0.1728	0	-0.1628
缚住	1	1	0.4446	0	-0.1728	0	-0.1628
无用	1	1	0.4446	0	-0.1728	0	-0.1628
地念	1	1	0.4446	0	-0.1728	0	-0.1628
翻出	1	1	0.4446	0	-0.1728	0	-0.1628
化个	1	1	0.4446	0	-0.1728	0	-0.1628
这么久	1	1	0.4446	0	-0.1728	0	-0.1628
一双	1	1	0.4446	0	-0.1728	0	-0.1628
地扫	1	1	0.4446	0	-0.1728	0	-0.1628
几回	1	1	0.4446	0	-0.1728	0	-0.1628
空气	1	1	0.4446	0	-0.1728	0	-0.1628
经历	1	1	0.4446	0	-0.1728	0	-0.1628
妖山	1	1	0.4446	0	-0.1728	0	-0.1628
邪	1	1	0.4446	0	-0.1728	0	-0.1628
穴	1	1	0.4446	0	-0.1728	0	-0.1628
练	1	1	0.4446	0	-0.1728	0	-0.1628
存在	1	1	0.4446	0	-0.1728	0	-0.1628
跳下来	1	1	0.4446	0	-0.1728	0	-0.1628
抓	1	1	0.4446	0	-0.1728	0	-0.1628
跟我来	1	1	0.4446	0	-0.1728	0	-0.1628
看好	1	1	0.4446	0	-0.1728	0	-0.1628
马有	1	1	0.4446	0	-0.1728	0	-0.1628
扔下	1	1	0.4446	0	-0.1728	0	-0.1628
抢步	1	1	0.4446	0	-0.1728	0	-0.1628
追上去	1	1	0.4446	0	-0.1728	0	-0.1628
三长两短	1	1	0.4446	0	-0.1728	0	-0.1628
斩钉截铁	1	1	0.4446	0	-0.1728	0	-0.1628
略顿	1	1	0.4446	0	-0.1728	0	-0.1628
赶往	1	1	0.4446	0	-0.1728	0	-0.1628
筋斗	1	1	0.4446	0	-0.1728	0	-0.1628
上空	1	1	0.4446	0	-0.1728	0	-0.1628
双眼	1	1	0.4446	0	-0.1728	0	-0.1628
石亭	1	1	0.4446	0	-0.1728	0	-0.1628
粗壮	1	1	0.4446	0	-0.1728	0	-0.1628
环列	1	1	0.4446	0	-0.1728	0	-0.1628
邪祟	1	1	0.4446	0	-0.1728	0	-0.1628
之属	1	1	0.4446	0	-0.1728	0	-0.1628
多想	1	1	0.4446	0	-0.1728	0	-0.1628
迎风	1	1	0.4446	0	-0.1728	0	-0.1628
大喝一声	1	1	0.4446	0	-0.1728	0	-0.1628
从天而降	1	1	0.4446	0	-0.1728	0	-0.1628
那一棒	1	1	0.4446	0	-0.1728	0	-0.1628
势大力沉	1	1	0.4446	0	-0.1728	0	-0.1628
兵刃	1	1	0.4446	0	-0.1728	0	-0.1628
震	1	1	0.4446	0	-0.1728	0	-0.1628
飞出去	1	1	0.4446	0	-0.1728	0	-0.1628
挡	1	1	0.4446	0	-0.1728	0	-0.1628
怒道	1	1	0.4446	0	-0.1728	0	-0.1628
敢动	1	1	0.4446	0	-0.1728	0	-0.1628
那群	1	1	0.4446	0	-0.1728	0	-0.1628
见天	1	1	0.4446	0	-0.1728	0	-0.1628
神兵	1	1	0.4446	0	-0.1728	0	-0.1628
乱了阵脚	1	1	0.4446	0	-0.1728	0	-0.1628
拔腿	1	1	0.4446	0	-0.1728	0	-0.1628
不慌不忙	1	1	0.4446	0	-0.1728	0	-0.1628
名头	1	1	0.4446	0	-0.1728	0	-0.1628
破门而入	1	1	0.4446	0	-0.1728	0	-0.1628
扫开	1	1	0.4446	0	-0.1728	0	-0.1628
拦路	1	1	0.4446	0	-0.1728	0	-0.1628
绕	1	1	0.4446	0	-0.1728	0	-0.1628
三两下	1	1	0.4446	0	-0.1728	0	-0.1628
割断	1	1	0.4446	0	-0.1728	0	-0.1628
绑	1	1	0.4446	0	-0.1728	0	-0.1628
勒出	1	1	0.4446	0	-0.1728	0	-0.1628
乱糟糟	1	1	0.4446	0	-0.1728	0	-0.1628
先退	1	1	0.4446	0	-0.1728	0	-0.1628
空头	1	1	0.4446	0	-0.1728	0	-0.1628
战在	1	1	0.4446	0	-0.1728	0	-0.1628
退到	1	1	0.4446	0	-0.1728	0	-0.1628
厮打	1	1	0.4446	0	-0.1728	0	-0.1628
乒乒乓乓	1	1	0.4446	0	-0.1728	0	-0.1628
石屑	1	1	0.4446	0	-0.1728	0	-0.1628
横飞	1	1	0.4446	0	-0.1728	0	-0.1628
打翻	1	1	0.4446	0	-0.1728	0	-0.1628
武艺	1	1	0.4446	0	-0.1728	0	-0.1628
弱	1	1	0.4446	0	-0.1728	0	-0.1628
使得	1	1	0.4446	0	-0.1728	0	-0.1628
虎虎生风	1	1	0.4446	0	-0.1728	0	-0.1628
十几招	1	1	0.4446	0	-0.1728	0	-0.1628
对手	1	1	0.4446	0	-0.1728	0	-0.1628
摸清	1	1	0.4446	0	-0.1728	0	-0.1628
当胸	1	1	0.4446	0	-0.1728	0	-0.1628
逼	1	1	0.4446	0	-0.1728	0	-0.1628
之际	1	1	0.4446	0	-0.1728	0	-0.1628
膝弯	1	1	0.4446	0	-0.1728	0	-0.1628
一脚	1	1	0.4446	0	-0.1728	0	-0.1628
何人	1	1	0.4446	0	-0.1728	0	-0.1628
谋害	1	1	0.4446	0	-0.1728	0	-0.1628
粗气	1	1	0.4446	0	-0.1728	0	-0.1628
官鸣鸣	1	1	0.4446	0	-0.1728	0	-0.1628
喝震毙	1	1	0.4446	0	-0.1728	0	-0.1628
余党	1	1	0.4446	0	-0.1728	0	-0.1628
此前	1	1	0.4446	0	-0.1728	0	-0.1628
随主	1	1	0.4446	0	-0.1728	0	-0.1628
赴死	1	1	0.4446	0	-0.1728	0	-0.1628
各处	1	1	0.4446	0	-0.1728	0	-0.1628
为主	1	1	0.4446	0	-0.1728	0	-0.1628
图个	1	1	0.4446	0	-0.1728	0	-0.1628
口腹之欲	1	1	0.4446	0	-0.1728	0	-0.1628
沉默不语	1	1	0.4446	0	-0.1728	0	-0.1628
默认	1	1	0.4446	0	-0.1728	0	-0.1628
老实	1	1	0.4446	0	-0.1728	0	-0.1628
度日	1	1	0.4446	0	-0.1728	0	-0.1628
再敢	1	1	0.4446	0	-0.1728	0	-0.1628
休怪	1	1	0.4446	0	-0.1728	0	-0.1628
无情	1	1	0.4446	0	-0.1728	0	-0.1628
杀伐	1	1	0.4446	0	-0.1728	0	-0.1628
果决	1	1	0.4446	0	-0.1728	0	-0.1628
竟会放	1	1	0.4446	0	-0.1728	0	-0.1628
一马	1	1	0.4446	0	-0.1728	0	-0.1628
把头	1	1	0.4446	0	-0.1728	0	-0.1628
道谢	1	1	0.4446	0	-0.1728	0	-0.1628
不在意	1	1	0.4446	0	-0.1728	0	-0.1628
抬脚	1	1	0.4446	0	-0.1728	0	-0.1628
走向	1	1	0.4446	0	-0.1728	0	-0.1628
阳光充足	1	1	0.4446	0	-0.1728	0	-0.1628
空地	1	1	0.4446	0	-0.1728	0	-0.1628
腕上	1	1	0.4446	0	-0.1728	0	-0.1628
拈	1	1	0.4446	0	-0.1728	0	-0.1628
触目	1	1	0.4446	0	-0.1728	0	-0.1628
瞥见	1	1	0.4446	0	-0.1728	0	-0.1628
粗声粗气	1	1	0.4446	0	-0.1728	0	-0.1628
还好	1	1	0.4446	0	-0.1728	0	-0.1628
没伤	1	1	0.4446	0	-0.1728	0	-0.1628
一截布	1	1	0.4446	0	-0.1728	0	-0.1628
动作	1	1	0.4446	0	-0.1728	0	-0.1628
笨拙	1	1	0.4446	0	-0.1728	0	-0.1628
缠边	1	1	0.4446	0	-0.1728	0	-0.1628
早说	1	1	0.4446	0	-0.1728	0	-0.1628
随便	1	1	0.4446	0	-0.1728	0	-0.1628
反驳	1	1	0.4446	0	-0.1728	0	-0.1628
常见	1	1	0.4446	0	-0.1728	0	-0.1628
布头	1	1	0.4446	0	-0.1728	0	-0.1628
掖	1	1	0.4446	0	-0.1728	0	-0.1628
不太好	1	1	0.4446	0	-0.1728	0	-0.1628
多谢	1	1	0.4446	0	-0.1728	0	-0.1628
拾起	1	1	0.4446	0	-0.1728	0	-0.1628
本分	1	1	0.4446	0	-0.1728	0	-0.1628
补	1	1	0.4446	0	-0.1728	0	-0.1628
责难	1	1	0.4446	0	-0.1728	0	-0.1628
漫不经心	1	1	0.4446	0	-0.1728	0	-0.1628
地转	1	1	0.4446	0	-0.1728	0	-0.1628
几圈	1	1	0.4446	0	-0.1728	0	-0.1628
既觉	1	1	0.4446	0	-0.1728	0	-0.1628
确凿	1	1	0.4446	0	-0.1728	0	-0.1628
证据	1	1	0.4446	0	-0.1728	0	-0.1628
万一	1	1	0.4446	0	-0.1728	0	-0.1628
以小人之心	1	1	0.4446	0	-0.1728	0	-0.1628
度君子之腹	1	1	0.4446	0	-0.1728	0	-0.1628
宁可	1	1	0.4446	0	-0.1728	0	-0.1628
做法	1	1	0.4446	0	-0.1728	0	-0.1628
两种	1	1	0.4446	0	-0.1728	0	-0.1628
全对	1	1	0.4446	0	-0.1728	0	-0.1628
全错	1	1	0.4446	0	-0.1728	0	-0.1628
仰头望	1	1	0.4446	0	-0.1728	0	-0.1628
说得对	1	1	0.4446	0	-0.1728	0	-0.1628
怄气	1	1	0.4446	0	-0.1728	0	-0.1628
头有	1	1	0.4446	0	-0.1728	0	-0.1628
疼惜	1	1	0.4446	0	-0.1728	0	-0.1628
嘴边	1	1	0.4446	0	-0.1728	0	-0.1628
浮出	1	1	0.4446	0	-0.1728	0	-0.1628
极淡	1	1	0.4446	0	-0.1728	0	-0.1628
落得	1	1	0.4446	0	-0.1728	0	-0.1628
稠	1	1	0.4446	0	-0.1728	0	-0.1628
上铺	1	1	0.4446	0	-0.1728	0	-0.1628
厚厚的	1	1	0.4446	0	-0.1728	0	-0.1628
沙沙作响	1	1	0.4446	0	-0.1728	0	-0.1628
胁迫	1	1	0.4446	0	-0.1728	0	-0.1628
身不由己	1	1	0.4446	0	-0.1728	0	-0.1628
心细	1	1	0.4446	0	-0.1728	0	-0.1628
多数	1	1	0.4446	0	-0.1728	0	-0.1628
本性	1	1	0.4446	0	-0.1728	0	-0.1628
坏	1	1	0.4446	0	-0.1728	0	-0.1628
身处	1	1	0.4446	0	-0.1728	0	-0.1628
困境	1	1	0.4446	0	-0.1728	0	-0.1628
自主	1	1	0.4446	0	-0.1728	0	-0.1628
欣慰	1	1	0.4446	0	-0.1728	0	-0.1628
金黄	1	1	0.4446	0	-0.1728	0	-0.1628
沙沙	1	1	0.4446	0	-0.1728	0	-0.1628
第十八章	1	0	-0.1933	1	0.4839	0	-0.1628
抬欲行	1	0	-0.1933	1	0.4839	0	-0.1628
那镇	1	0	-0.1933	1	0.4839	0	-0.1628
情投意合	1	0	-0.1933	1	0.4839	0	-0.1628
大仙	1	0	-0.1933	1	0.4839	0	-0.1628
一再	1	0	-0.1933	1	0.4839	0	-0.1628
挽留	1	0	-0.1933	1	0.4839	0	-0.1628
五六日	1	0	-0.1933	1	0.4839	0	-0.1628
人参果	1	0	-0.1933	1	0.4839	0	-0.1628
好似	1	0	-0.1933	1	0.4839	0	-0.1628
脱胎换骨	1	0	-0.1933	1	0.4839	0	-0.1628
神爽	1	0	-0.1933	1	0.4839	0	-0.1628
体健	1	0	-0.1933	1	0.4839	0	-0.1628
告别	1	0	-0.1933	1	0.4839	0	-0.1628
镇	1	0	-0.1933	1	0.4839	0	-0.1628
山高林	1	0	-0.1933	1	0.4839	0	-0.1628
深之处	1	0	-0.1933	1	0.4839	0	-0.1628
饥	1	0	-0.1933	1	0.4839	0	-0.1628
